Unnamed: 0,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
16,1239876,Pros,16:08:35,689,Sunday,9,19,2021,2021-09-19 16:08:35,82.0,16
17,1371891,Pros,17:00:27,758,Sunday,9,19,2021,2021-09-19 17:00:27,69.0,17
18,1551008,Pros,18:00:11,885,Sunday,9,19,2021,2021-09-19 18:00:11,127.0,18
19,1788722,Pros,19:00:03,957,Sunday,9,19,2021,2021-09-19 19:00:03,72.0,19
20,2031562,Pros,20:00:39,1037,Sunday,9,19,2021,2021-09-19 20:00:39,80.0,20
21,2192348,Pros,21:00:45,1100,Sunday,9,19,2021,2021-09-19 21:00:45,63.0,21
22,2305458,Pros,22:00:29,1126,Sunday,9,19,2021,2021-09-19 22:00:29,26.0,22
23,2402246,Pros,23:06:59,1162,Sunday,9,19,2021,2021-09-19 23:06:59,36.0,23
0,101,UREC,00:00:11,1,Tuesday,9,21,2021,2021-09-21 00:00:11,0.0,0
1,38521,UREC,01:00:08,250,Tuesday,9,21,2021,2021-09-21 01:00:08,249.0,1
2,95406,UREC,02:00:03,542,Tuesday,9,21,2021,2021-09-21 02:00:03,292.0,2
3,143521,UREC,03:00:02,629,Tuesday,9,21,2021,2021-09-21 03:00:02,87.0,3
4,190894,UREC,04:00:23,700,Tuesday,9,21,2021,2021-09-21 04:00:23,71.0,4
5,234392,UREC,05:00:09,752,Tuesday,9,21,2021,2021-09-21 05:00:09,52.0,5
6,287789,UREC,06:00:02,1121,Tuesday,9,21,2021,2021-09-21 06:00:02,369.0,6
7,385573,UREC,07:00:00,3795,Tuesday,9,21,2021,2021-09-21 07:00:00,2674.0,7
8,574219,UREC,08:00:00,8343,Tuesday,9,21,2021,2021-09-21 08:00:00,4548.0,8
9,1040901,UREC,09:00:00,15084,Tuesday,9,21,2021,2021-09-21 09:00:00,6741.0,9
10,1789088,UREC,10:00:00,23173,Tuesday,9,21,2021,2021-09-21 10:00:00,8089.0,10
11,2313164,UREC,11:00:00,29271,Tuesday,9,21,2021,2021-09-21 11:00:00,6098.0,11
12,3301871,UREC,12:00:00,39001,Tuesday,9,21,2021,2021-09-21 12:00:00,9730.0,12
13,4328928,UREC,13:00:00,50258,Tuesday,9,21,2021,2021-09-21 13:00:00,11257.0,13
14,5029682,UREC,14:00:00,59604,Tuesday,9,21,2021,2021-09-21 14:00:00,9346.0,14
15,6047061,UREC,15:00:01,72527,Tuesday,9,21,2021,2021-09-21 15:00:01,12923.0,15
16,6901996,UREC,16:00:00,85154,Tuesday,9,21,2021,2021-09-21 16:00:00,12627.0,16
17,7461239,UREC,17:00:00,97765,Tuesday,9,21,2021,2021-09-21 17:00:00,12611.0,17
18,8215500,UREC,18:00:00,113778,Tuesday,9,21,2021,2021-09-21 18:00:00,16013.0,18
19,8816594,UREC,19:00:00,128478,Tuesday,9,21,2021,2021-09-21 19:00:00,14700.0,19
20,9306157,UREC,20:00:00,140719,Tuesday,9,21,2021,2021-09-21 20:00:00,12241.0,20
21,9688412,UREC,21:00:00,154936,Tuesday,9,21,2021,2021-09-21 21:00:00,14217.0,21
22,9928516,UREC,22:00:00,165968,Tuesday,9,21,2021,2021-09-21 22:00:00,11032.0,22
23,10077717,UREC,23:00:00,171705,Tuesday,9,21,2021,2021-09-21 23:00:00,5737.0,23
0,33,Stu,00:00:03,1,Tuesday,9,21,2021,2021-09-21 00:00:03,0.0,0
1,38669,Stu,01:00:15,882,Tuesday,9,21,2021,2021-09-21 01:00:15,881.0,1
2,95479,Stu,02:00:08,1427,Tuesday,9,21,2021,2021-09-21 02:00:08,545.0,2
3,144380,Stu,03:01:15,1763,Tuesday,9,21,2021,2021-09-21 03:01:15,336.0,3
4,190736,Stu,04:00:10,1953,Tuesday,9,21,2021,2021-09-21 04:00:10,190.0,4
5,234808,Stu,05:00:42,2083,Tuesday,9,21,2021,2021-09-21 05:00:42,130.0,5
6,287733,Stu,06:00:00,2579,Tuesday,9,21,2021,2021-09-21 06:00:00,496.0,6
7,385615,Stu,07:00:01,3651,Tuesday,9,21,2021,2021-09-21 07:00:01,1072.0,7
8,574207,Stu,08:00:00,6974,Tuesday,9,21,2021,2021-09-21 08:00:00,3323.0,8
9,1040948,Stu,09:00:00,17316,Tuesday,9,21,2021,2021-09-21 09:00:00,10342.0,9
10,1789163,Stu,10:00:00,33489,Tuesday,9,21,2021,2021-09-21 10:00:00,16173.0,10
11,2313175,Stu,11:00:00,43843,Tuesday,9,21,2021,2021-09-21 11:00:00,10354.0,11
12,3301816,Stu,12:00:00,65516,Tuesday,9,21,2021,2021-09-21 12:00:00,21673.0,12
13,4328861,Stu,13:00:00,88808,Tuesday,9,21,2021,2021-09-21 13:00:00,23292.0,13
14,5029592,Stu,14:00:00,103771,Tuesday,9,21,2021,2021-09-21 14:00:00,14963.0,14
15,6046881,Stu,15:00:00,126697,Tuesday,9,21,2021,2021-09-21 15:00:00,22926.0,15
16,6901914,Stu,16:00:00,146458,Tuesday,9,21,2021,2021-09-21 16:00:00,19761.0,16
17,7461182,Stu,17:00:00,160046,Tuesday,9,21,2021,2021-09-21 17:00:00,13588.0,17
18,8215509,Stu,18:00:00,177169,Tuesday,9,21,2021,2021-09-21 18:00:00,17123.0,18
19,8816522,Stu,19:00:00,189882,Tuesday,9,21,2021,2021-09-21 19:00:00,12713.0,19
20,9306146,Stu,20:00:00,200130,Tuesday,9,21,2021,2021-09-21 20:00:00,10248.0,20
21,9688410,Stu,21:00:00,210309,Tuesday,9,21,2021,2021-09-21 21:00:00,10179.0,21
22,9928545,Stu,22:00:00,215899,Tuesday,9,21,2021,2021-09-21 22:00:00,5590.0,22
23,10077798,Stu,23:00:01,219008,Tuesday,9,21,2021,2021-09-21 23:00:01,3109.0,23
0,0,Atki,00:00:00,0,Tuesday,9,21,2021,2021-09-21 00:00:00,0.0,0
1,38383,Atki,01:00:00,166,Tuesday,9,21,2021,2021-09-21 01:00:00,166.0,1
2,143491,Atki,02:00:00,284,Tuesday,9,21,2021,2021-09-21 02:00:00,118.0,2
3,190621,Atki,03:00:00,363,Tuesday,9,21,2021,2021-09-21 03:00:00,79.0,3
4,234262,Atki,04:00:00,374,Tuesday,9,21,2021,2021-09-21 04:00:00,11.0,4
5,234253,Atki,05:00:00,374,Tuesday,9,21,2021,2021-09-21 05:00:00,0.0,5
6,287749,Atki,06:00:00,413,Tuesday,9,21,2021,2021-09-21 06:00:00,39.0,6
7,385559,Atki,07:00:00,613,Tuesday,9,21,2021,2021-09-21 07:00:00,200.0,7
8,574215,Atki,08:00:00,1190,Tuesday,9,21,2021,2021-09-21 08:00:00,577.0,8
9,1040942,Atki,09:00:00,4291,Tuesday,9,21,2021,2021-09-21 09:00:00,3101.0,9
10,1789225,Atki,10:00:00,11432,Tuesday,9,21,2021,2021-09-21 10:00:00,7141.0,10
11,2313189,Atki,11:00:00,15319,Tuesday,9,21,2021,2021-09-21 11:00:00,3887.0,11
12,3301901,Atki,12:00:00,25859,Tuesday,9,21,2021,2021-09-21 12:00:00,10540.0,12
13,4328661,Atki,13:00:00,36957,Tuesday,9,21,2021,2021-09-21 13:00:00,11098.0,13
14,5029723,Atki,14:00:00,41804,Tuesday,9,21,2021,2021-09-21 14:00:00,4847.0,14
15,6046817,Atki,15:00:00,52310,Tuesday,9,21,2021,2021-09-21 15:00:00,10506.0,15
16,6902131,Atki,16:00:00,61477,Tuesday,9,21,2021,2021-09-21 16:00:00,9167.0,16
17,7461162,Atki,17:00:00,65454,Tuesday,9,21,2021,2021-09-21 17:00:00,3977.0,17
18,8215520,Atki,18:00:00,70637,Tuesday,9,21,2021,2021-09-21 18:00:00,5183.0,18
19,8816560,Atki,19:00:00,73900,Tuesday,9,21,2021,2021-09-21 19:00:00,3263.0,19
20,9306213,Atki,20:00:00,75657,Tuesday,9,21,2021,2021-09-21 20:00:00,1757.0,20
21,9688403,Atki,21:00:00,77016,Tuesday,9,21,2021,2021-09-21 21:00:00,1359.0,21
22,9928520,Atki,22:00:00,77859,Tuesday,9,21,2021,2021-09-21 22:00:00,843.0,22
23,10077723,Atki,23:00:00,78463,Tuesday,9,21,2021,2021-09-21 23:00:00,604.0,23
0,63,Wood,00:00:05,1,Tuesday,9,21,2021,2021-09-21 00:00:05,0.0,0
1,38441,Wood,01:00:02,466,Tuesday,9,21,2021,2021-09-21 01:00:02,465.0,1
2,95398,Wood,02:00:02,869,Tuesday,9,21,2021,2021-09-21 02:00:02,403.0,2
3,143574,Wood,03:00:07,1242,Tuesday,9,21,2021,2021-09-21 03:00:07,373.0,3
4,190628,Wood,04:00:01,1658,Tuesday,9,21,2021,2021-09-21 04:00:01,416.0,4
5,234350,Wood,05:00:07,2059,Tuesday,9,21,2021,2021-09-21 05:00:07,401.0,5
6,287885,Wood,06:00:06,2531,Tuesday,9,21,2021,2021-09-21 06:00:06,472.0,6
7,385585,Wood,07:00:00,3312,Tuesday,9,21,2021,2021-09-21 07:00:00,781.0,7
8,574249,Wood,08:00:01,4590,Tuesday,9,21,2021,2021-09-21 08:00:01,1278.0,8
9,1041013,Wood,09:00:01,9900,Tuesday,9,21,2021,2021-09-21 09:00:01,5310.0,9
10,1789057,Wood,10:00:00,20704,Tuesday,9,21,2021,2021-09-21 10:00:00,10804.0,10
11,2313231,Wood,11:00:00,27070,Tuesday,9,21,2021,2021-09-21 11:00:00,6366.0,11
12,3302009,Wood,12:00:01,41805,Tuesday,9,21,2021,2021-09-21 12:00:01,14735.0,12
13,4328740,Wood,13:00:00,56571,Tuesday,9,21,2021,2021-09-21 13:00:00,14766.0,13
14,5029698,Wood,14:00:00,65503,Tuesday,9,21,2021,2021-09-21 14:00:00,8932.0,14
15,6046832,Wood,15:00:00,79847,Tuesday,9,21,2021,2021-09-21 15:00:00,14344.0,15
16,6901969,Wood,16:00:00,91873,Tuesday,9,21,2021,2021-09-21 16:00:00,12026.0,16
17,7461338,Wood,17:00:00,98749,Tuesday,9,21,2021,2021-09-21 17:00:00,6876.0,17
18,8215507,Wood,18:00:00,105051,Tuesday,9,21,2021,2021-09-21 18:00:00,6302.0,18
19,8816668,Wood,19:00:01,109175,Tuesday,9,21,2021,2021-09-21 19:00:01,4124.0,19
20,9306385,Wood,20:00:02,111634,Tuesday,9,21,2021,2021-09-21 20:00:02,2459.0,20
21,9688424,Wood,21:00:00,114305,Tuesday,9,21,2021,2021-09-21 21:00:00,2671.0,21
22,9928786,Wood,22:00:04,115605,Tuesday,9,21,2021,2021-09-21 22:00:04,1300.0,22
23,10077960,Wood,23:00:04,116083,Tuesday,9,21,2021,2021-09-21 23:00:04,478.0,23
0,242,SVDH,00:00:24,1,Tuesday,9,21,2021,2021-09-21 00:00:24,0.0,0
1,38384,SVDH,01:00:00,288,Tuesday,9,21,2021,2021-09-21 01:00:00,287.0,1
2,95358,SVDH,02:00:01,579,Tuesday,9,21,2021,2021-09-21 02:00:01,291.0,2
3,144005,SVDH,03:00:44,670,Tuesday,9,21,2021,2021-09-21 03:00:44,91.0,3
4,190638,SVDH,04:00:02,734,Tuesday,9,21,2021,2021-09-21 04:00:02,64.0,4
5,234551,SVDH,05:00:21,739,Tuesday,9,21,2021,2021-09-21 05:00:21,5.0,5
6,287927,SVDH,06:00:09,828,Tuesday,9,21,2021,2021-09-21 06:00:09,89.0,6
7,385556,SVDH,07:00:00,1244,Tuesday,9,21,2021,2021-09-21 07:00:00,416.0,7
8,574228,SVDH,08:00:00,3414,Tuesday,9,21,2021,2021-09-21 08:00:00,2170.0,8
9,1040913,SVDH,09:00:00,6843,Tuesday,9,21,2021,2021-09-21 09:00:00,3429.0,9
10,1789193,SVDH,10:00:00,13059,Tuesday,9,21,2021,2021-09-21 10:00:00,6216.0,10
11,2313220,SVDH,11:00:00,18703,Tuesday,9,21,2021,2021-09-21 11:00:00,5644.0,11
12,3301890,SVDH,12:00:00,27216,Tuesday,9,21,2021,2021-09-21 12:00:00,8513.0,12
13,4328721,SVDH,13:00:00,37824,Tuesday,9,21,2021,2021-09-21 13:00:00,10608.0,13
14,5029674,SVDH,14:00:00,47169,Tuesday,9,21,2021,2021-09-21 14:00:00,9345.0,14
15,6047187,SVDH,15:00:02,53433,Tuesday,9,21,2021,2021-09-21 15:00:02,6264.0,15
16,6902307,SVDH,16:00:01,56695,Tuesday,9,21,2021,2021-09-21 16:00:01,3262.0,16
17,7461225,SVDH,17:00:00,59609,Tuesday,9,21,2021,2021-09-21 17:00:00,2914.0,17
18,8215559,SVDH,18:00:00,72719,Tuesday,9,21,2021,2021-09-21 18:00:00,13110.0,18
19,8816498,SVDH,19:00:00,88465,Tuesday,9,21,2021,2021-09-21 19:00:00,15746.0,19
20,9306117,SVDH,20:00:00,104729,Tuesday,9,21,2021,2021-09-21 20:00:00,16264.0,20
21,9688896,SVDH,21:00:06,109234,Tuesday,9,21,2021,2021-09-21 21:00:06,4505.0,21
22,9928615,SVDH,22:00:01,110298,Tuesday,9,21,2021,2021-09-21 22:00:01,1064.0,22
23,10077840,SVDH,23:00:02,110877,Tuesday,9,21,2021,2021-09-21 23:00:02,579.0,23
0,50,Pros,00:00:04,1,Tuesday,9,21,2021,2021-09-21 00:00:04,0.0,0
1,39052,Pros,01:00:35,131,Tuesday,9,21,2021,2021-09-21 01:00:35,130.0,1
2,95418,Pros,02:00:04,251,Tuesday,9,21,2021,2021-09-21 02:00:04,120.0,2
3,143503,Pros,03:00:00,363,Tuesday,9,21,2021,2021-09-21 03:00:00,112.0,3
4,190864,Pros,04:00:21,416,Tuesday,9,21,2021,2021-09-21 04:00:21,53.0,4
5,234713,Pros,05:00:37,431,Tuesday,9,21,2021,2021-09-21 05:00:37,15.0,5
6,299245,Pros,06:07:55,464,Tuesday,9,21,2021,2021-09-21 06:07:55,33.0,6
7,386104,Pros,07:00:15,602,Tuesday,9,21,2021,2021-09-21 07:00:15,138.0,7
8,574598,Pros,08:00:04,895,Tuesday,9,21,2021,2021-09-21 08:00:04,293.0,8
9,1041600,Pros,09:00:05,2661,Tuesday,9,21,2021,2021-09-21 09:00:05,1766.0,9
10,1789134,Pros,10:00:00,7443,Tuesday,9,21,2021,2021-09-21 10:00:00,4782.0,10
11,2313216,Pros,11:00:00,10974,Tuesday,9,21,2021,2021-09-21 11:00:00,3531.0,11
12,3301926,Pros,12:00:00,22001,Tuesday,9,21,2021,2021-09-21 12:00:00,11027.0,12
13,4328684,Pros,13:00:00,33869,Tuesday,9,21,2021,2021-09-21 13:00:00,11868.0,13
14,5029647,Pros,14:00:00,41343,Tuesday,9,21,2021,2021-09-21 14:00:00,7474.0,14
15,6046953,Pros,15:00:00,51942,Tuesday,9,21,2021,2021-09-21 15:00:00,10599.0,15
16,6902306,Pros,16:00:01,59499,Tuesday,9,21,2021,2021-09-21 16:00:01,7557.0,16
17,7461152,Pros,17:00:00,63130,Tuesday,9,21,2021,2021-09-21 17:00:00,3631.0,17
18,8215734,Pros,18:00:01,66339,Tuesday,9,21,2021,2021-09-21 18:00:01,3209.0,18
19,8816518,Pros,19:00:00,67744,Tuesday,9,21,2021,2021-09-21 19:00:00,1405.0,19
20,9307790,Pros,20:00:17,68087,Tuesday,9,21,2021,2021-09-21 20:00:17,343.0,20
21,9688397,Pros,21:00:00,68226,Tuesday,9,21,2021,2021-09-21 21:00:00,139.0,21
22,9929722,Pros,22:00:22,68264,Tuesday,9,21,2021,2021-09-21 22:00:22,38.0,22
23,10077724,Pros,23:00:00,68343,Tuesday,9,21,2021,2021-09-21 23:00:00,79.0,23
0,41,UREC,00:00:06,0,Wednesday,9,22,2021,2021-09-22 00:00:06,0.0,0
1,30466,UREC,01:00:01,114,Wednesday,9,22,2021,2021-09-22 01:00:01,114.0,1
2,79514,UREC,02:00:07,227,Wednesday,9,22,2021,2021-09-22 02:00:07,113.0,2
3,123013,UREC,03:00:23,278,Wednesday,9,22,2021,2021-09-22 03:00:23,51.0,3
4,163494,UREC,04:00:09,336,Wednesday,9,22,2021,2021-09-22 04:00:09,58.0,4
5,206003,UREC,05:00:31,388,Wednesday,9,22,2021,2021-09-22 05:00:31,52.0,5
6,267964,UREC,06:00:00,902,Wednesday,9,22,2021,2021-09-22 06:00:00,514.0,6
7,354636,UREC,07:00:00,2891,Wednesday,9,22,2021,2021-09-22 07:00:00,1989.0,7
8,602615,UREC,08:00:00,8222,Wednesday,9,22,2021,2021-09-22 08:00:00,5331.0,8
9,1038461,UREC,09:00:00,14873,Wednesday,9,22,2021,2021-09-22 09:00:00,6651.0,9
10,1624502,UREC,10:00:00,22686,Wednesday,9,22,2021,2021-09-22 10:00:00,7813.0,10
11,2286315,UREC,11:00:00,32036,Wednesday,9,22,2021,2021-09-22 11:00:00,9350.0,11
12,3128579,UREC,12:00:00,44674,Wednesday,9,22,2021,2021-09-22 12:00:00,12638.0,12
13,4109227,UREC,13:00:00,57264,Wednesday,9,22,2021,2021-09-22 13:00:00,12590.0,13
14,5036008,UREC,14:00:00,69819,Wednesday,9,22,2021,2021-09-22 14:00:00,12555.0,14
15,5913569,UREC,15:00:00,81612,Wednesday,9,22,2021,2021-09-22 15:00:00,11793.0,15
16,6720250,UREC,16:00:00,93597,Wednesday,9,22,2021,2021-09-22 16:00:00,11985.0,16
17,7235130,UREC,17:00:00,104611,Wednesday,9,22,2021,2021-09-22 17:00:00,11014.0,17
18,7927006,UREC,18:00:00,119104,Wednesday,9,22,2021,2021-09-22 18:00:00,14493.0,18
19,8428892,UREC,19:00:00,131729,Wednesday,9,22,2021,2021-09-22 19:00:00,12625.0,19
20,8844014,UREC,20:00:00,142899,Wednesday,9,22,2021,2021-09-22 20:00:00,11170.0,20
21,9185228,UREC,21:00:00,155667,Wednesday,9,22,2021,2021-09-22 21:00:00,12768.0,21
22,9383138,UREC,22:00:00,165015,Wednesday,9,22,2021,2021-09-22 22:00:00,9348.0,22
23,9513724,UREC,23:00:00,169878,Wednesday,9,22,2021,2021-09-22 23:00:00,4863.0,23
0,48,Stu,00:00:06,1,Wednesday,9,22,2021,2021-09-22 00:00:06,0.0,0
1,30457,Stu,01:00:01,885,Wednesday,9,22,2021,2021-09-22 01:00:01,884.0,1
2,79572,Stu,02:00:11,1280,Wednesday,9,22,2021,2021-09-22 02:00:11,395.0,2
3,122938,Stu,03:00:17,1648,Wednesday,9,22,2021,2021-09-22 03:00:17,368.0,3
4,164018,Stu,04:00:52,1702,Wednesday,9,22,2021,2021-09-22 04:00:52,54.0,4
5,206054,Stu,05:00:36,1989,Wednesday,9,22,2021,2021-09-22 05:00:36,287.0,5
6,267932,Stu,06:00:00,2619,Wednesday,9,22,2021,2021-09-22 06:00:00,630.0,6
7,354812,Stu,07:00:05,3742,Wednesday,9,22,2021,2021-09-22 07:00:05,1123.0,7
8,602596,Stu,08:00:00,8581,Wednesday,9,22,2021,2021-09-22 08:00:00,4839.0,8
9,1038380,Stu,09:00:00,17539,Wednesday,9,22,2021,2021-09-22 09:00:00,8958.0,9
10,1624433,Stu,10:00:00,29272,Wednesday,9,22,2021,2021-09-22 10:00:00,11733.0,10
11,2286057,Stu,11:00:00,43307,Wednesday,9,22,2021,2021-09-22 11:00:00,14035.0,11
12,3128628,Stu,12:00:00,60445,Wednesday,9,22,2021,2021-09-22 12:00:00,17138.0,12
13,4109112,Stu,13:00:00,82056,Wednesday,9,22,2021,2021-09-22 13:00:00,21611.0,13
14,5035941,Stu,14:00:00,103692,Wednesday,9,22,2021,2021-09-22 14:00:00,21636.0,14
15,5913613,Stu,15:00:00,123979,Wednesday,9,22,2021,2021-09-22 15:00:00,20287.0,15
16,6720252,Stu,16:00:00,143133,Wednesday,9,22,2021,2021-09-22 16:00:00,19154.0,16
17,7235251,Stu,17:00:00,154309,Wednesday,9,22,2021,2021-09-22 17:00:00,11176.0,17
18,7926955,Stu,18:00:00,170273,Wednesday,9,22,2021,2021-09-22 18:00:00,15964.0,18
19,8428896,Stu,19:00:00,180834,Wednesday,9,22,2021,2021-09-22 19:00:00,10561.0,19
20,8843964,Stu,20:00:00,188811,Wednesday,9,22,2021,2021-09-22 20:00:00,7977.0,20
21,9185346,Stu,21:00:01,196562,Wednesday,9,22,2021,2021-09-22 21:00:01,7751.0,21
22,9383115,Stu,22:00:00,200316,Wednesday,9,22,2021,2021-09-22 22:00:00,3754.0,22
23,9513776,Stu,23:00:01,202867,Wednesday,9,22,2021,2021-09-22 23:00:01,2551.0,23
0,0,Atki,00:00:01,0,Wednesday,9,22,2021,2021-09-22 00:00:01,0.0,0
1,30444,Atki,01:00:00,132,Wednesday,9,22,2021,2021-09-22 01:00:00,132.0,1
2,79427,Atki,02:00:00,159,Wednesday,9,22,2021,2021-09-22 02:00:00,27.0,2
3,122741,Atki,03:00:00,183,Wednesday,9,22,2021,2021-09-22 03:00:00,24.0,3
4,163375,Atki,04:00:00,198,Wednesday,9,22,2021,2021-09-22 04:00:00,15.0,4
5,205637,Atki,05:00:00,220,Wednesday,9,22,2021,2021-09-22 05:00:00,22.0,5
6,354634,Atki,06:00:00,377,Wednesday,9,22,2021,2021-09-22 06:00:00,157.0,6
7,354616,Atki,07:00:00,377,Wednesday,9,22,2021,2021-09-22 07:00:00,0.0,7
8,602578,Atki,08:00:00,1483,Wednesday,9,22,2021,2021-09-22 08:00:00,1106.0,8
9,1038443,Atki,09:00:00,4551,Wednesday,9,22,2021,2021-09-22 09:00:00,3068.0,9
10,1624479,Atki,10:00:00,9539,Wednesday,9,22,2021,2021-09-22 10:00:00,4988.0,10
11,2286091,Atki,11:00:00,15315,Wednesday,9,22,2021,2021-09-22 11:00:00,5776.0,11
12,4109096,Atki,12:00:00,33759,Wednesday,9,22,2021,2021-09-22 12:00:00,18444.0,12
13,4109211,Atki,13:00:00,33760,Wednesday,9,22,2021,2021-09-22 13:00:00,1.0,13
14,5036100,Atki,14:00:00,42339,Wednesday,9,22,2021,2021-09-22 14:00:00,8579.0,14
15,5913578,Atki,15:00:00,51019,Wednesday,9,22,2021,2021-09-22 15:00:00,8680.0,15
16,6720304,Atki,16:00:00,59725,Wednesday,9,22,2021,2021-09-22 16:00:00,8706.0,16
17,7235141,Atki,17:00:00,63368,Wednesday,9,22,2021,2021-09-22 17:00:00,3643.0,17
18,7926969,Atki,18:00:00,68119,Wednesday,9,22,2021,2021-09-22 18:00:00,4751.0,18
19,8428974,Atki,19:00:00,69896,Wednesday,9,22,2021,2021-09-22 19:00:00,1777.0,19
20,9185245,Atki,20:00:00,72308,Wednesday,9,22,2021,2021-09-22 20:00:00,2412.0,20
21,9383156,Atki,21:00:00,72766,Wednesday,9,22,2021,2021-09-22 21:00:00,458.0,21
22,9383116,Atki,22:00:00,72766,Wednesday,9,22,2021,2021-09-22 22:00:00,0.0,22
23,9513719,Atki,23:00:00,73044,Wednesday,9,22,2021,2021-09-22 23:00:00,278.0,23
0,47,Wood,00:00:06,0,Wednesday,9,22,2021,2021-09-22 00:00:06,0.0,0
1,30472,Wood,01:00:02,166,Wednesday,9,22,2021,2021-09-22 01:00:02,166.0,1
2,79610,Wood,02:00:13,347,Wednesday,9,22,2021,2021-09-22 02:00:13,181.0,2
3,123031,Wood,03:00:25,455,Wednesday,9,22,2021,2021-09-22 03:00:25,108.0,3
4,163829,Wood,04:00:37,770,Wednesday,9,22,2021,2021-09-22 04:00:37,315.0,4
5,206224,Wood,05:00:51,875,Wednesday,9,22,2021,2021-09-22 05:00:51,105.0,5
6,267953,Wood,06:00:00,1114,Wednesday,9,22,2021,2021-09-22 06:00:00,239.0,6
7,354699,Wood,07:00:02,1582,Wednesday,9,22,2021,2021-09-22 07:00:02,468.0,7
8,602605,Wood,08:00:00,3487,Wednesday,9,22,2021,2021-09-22 08:00:00,1905.0,8
9,1038484,Wood,09:00:00,8265,Wednesday,9,22,2021,2021-09-22 09:00:00,4778.0,9
10,1624314,Wood,10:00:00,15462,Wednesday,9,22,2021,2021-09-22 10:00:00,7197.0,10
11,2286278,Wood,11:00:00,22382,Wednesday,9,22,2021,2021-09-22 11:00:00,6920.0,11
12,3128779,Wood,12:00:00,34605,Wednesday,9,22,2021,2021-09-22 12:00:00,12223.0,12
13,4109100,Wood,13:00:00,47693,Wednesday,9,22,2021,2021-09-22 13:00:00,13088.0,13
14,5035937,Wood,14:00:00,59820,Wednesday,9,22,2021,2021-09-22 14:00:00,12127.0,14
15,5913640,Wood,15:00:00,71629,Wednesday,9,22,2021,2021-09-22 15:00:00,11809.0,15
16,6720231,Wood,16:00:00,80181,Wednesday,9,22,2021,2021-09-22 16:00:00,8552.0,16
17,7235152,Wood,17:00:00,83773,Wednesday,9,22,2021,2021-09-22 17:00:00,3592.0,17
18,7927197,Wood,18:00:01,88603,Wednesday,9,22,2021,2021-09-22 18:00:01,4830.0,18
19,8428997,Wood,19:00:00,92411,Wednesday,9,22,2021,2021-09-22 19:00:00,3808.0,19
20,8844508,Wood,20:00:06,93888,Wednesday,9,22,2021,2021-09-22 20:00:06,1477.0,20
21,9185734,Wood,21:00:08,96110,Wednesday,9,22,2021,2021-09-22 21:00:08,2222.0,21
22,9383328,Wood,22:00:04,96926,Wednesday,9,22,2021,2021-09-22 22:00:04,816.0,22
23,9513987,Wood,23:00:08,97436,Wednesday,9,22,2021,2021-09-22 23:00:08,510.0,23
0,21,SVDH,00:00:03,0,Wednesday,9,22,2021,2021-09-22 00:00:03,0.0,0
1,30449,SVDH,01:00:01,216,Wednesday,9,22,2021,2021-09-22 01:00:01,216.0,1
2,79837,SVDH,02:00:35,353,Wednesday,9,22,2021,2021-09-22 02:00:35,137.0,2
3,123430,SVDH,03:00:59,412,Wednesday,9,22,2021,2021-09-22 03:00:59,59.0,3
4,167582,SVDH,04:05:41,444,Wednesday,9,22,2021,2021-09-22 04:05:41,32.0,4
5,210468,SVDH,05:06:18,444,Wednesday,9,22,2021,2021-09-22 05:06:18,0.0,5
6,268869,SVDH,06:00:23,592,Wednesday,9,22,2021,2021-09-22 06:00:23,148.0,6
7,354672,SVDH,07:00:02,838,Wednesday,9,22,2021,2021-09-22 07:00:02,246.0,7
8,602653,SVDH,08:00:00,3018,Wednesday,9,22,2021,2021-09-22 08:00:00,2180.0,8
9,1038581,SVDH,09:00:01,6816,Wednesday,9,22,2021,2021-09-22 09:00:01,3798.0,9
10,1624139,SVDH,10:00:00,12160,Wednesday,9,22,2021,2021-09-22 10:00:00,5344.0,10
11,2286275,SVDH,11:00:00,18394,Wednesday,9,22,2021,2021-09-22 11:00:00,6234.0,11
12,3128705,SVDH,12:00:00,25842,Wednesday,9,22,2021,2021-09-22 12:00:00,7448.0,12
13,4109228,SVDH,13:00:00,37602,Wednesday,9,22,2021,2021-09-22 13:00:00,11760.0,13
14,5036092,SVDH,14:00:00,47270,Wednesday,9,22,2021,2021-09-22 14:00:00,9668.0,14
15,5913755,SVDH,15:00:01,53670,Wednesday,9,22,2021,2021-09-22 15:00:01,6400.0,15
16,6720279,SVDH,16:00:00,57104,Wednesday,9,22,2021,2021-09-22 16:00:00,3434.0,16
17,7235118,SVDH,17:00:00,59727,Wednesday,9,22,2021,2021-09-22 17:00:00,2623.0,17
18,7927070,SVDH,18:00:00,69341,Wednesday,9,22,2021,2021-09-22 18:00:00,9614.0,18
19,8428921,SVDH,19:00:00,81604,Wednesday,9,22,2021,2021-09-22 19:00:00,12263.0,19
20,8844006,SVDH,20:00:00,94992,Wednesday,9,22,2021,2021-09-22 20:00:00,13388.0,20
21,9185281,SVDH,21:00:01,99102,Wednesday,9,22,2021,2021-09-22 21:00:01,4110.0,21
22,9383184,SVDH,22:00:01,99979,Wednesday,9,22,2021,2021-09-22 22:00:01,877.0,22
23,9514104,SVDH,23:00:11,100699,Wednesday,9,22,2021,2021-09-22 23:00:11,720.0,23
0,208,Pros,00:00:29,1,Wednesday,9,22,2021,2021-09-22 00:00:29,0.0,0
